Geneid,control Evs Tx_1,control Evs Tx_2,control Evs Tx_3,IL-10 Evs Tx_1,IL-10 Evs Tx_2,IL-10 Evs Tx_3
ENSMUSG00000101437,0,0,0,0,0,0
ENSMUSG00000103506,0,0,0,0,0,0
ENSMUSG00000098447,0,0,0,0,0,0
ENSMUSG00000103495,0,0,0,0,0,0
ENSMUSG00002076346,0,0,0,2,0,0
ENSMUSG00000102639,0,0,0,0,0,0
ENSMUSG00000098923,0,0,0,0,0,0
ENSMUSG00000104170,3,0,0,2,2,1
ENSMUSG00000087782,0,0,0,0,0,0
ENSMUSG00000101731,0,0,0,0,0,1
ENSMUSG00000103085,0,0,0,0,0,0
ENSMUSG00000084505,0,0,0,0,0,0
ENSMUSG00000102664,0,0,0,0,0,0
ENSMUSG00000101476,0,0,0,0,0,0
ENSMUSG00000101171,0,0,0,0,0,0
ENSMUSG00000026496,520,604,625,710,772,667
ENSMUSG00000025935,69,85,76,103,124,76
ENSMUSG00000025937,0,0,0,0,0,0
ENSMUSG00000102982,0,0,0,0,0,0
ENSMUSG00000067813,0,0,0,0,2,0
ENSMUSG00000077368,0,0,0,0,0,0
ENSMUSG00000097711,0,0,0,0,0,0
ENSMUSG00000102166,0,0,0,0,0,0
ENSMUSG00002075174,0,0,0,0,0,0
ENSMUSG00000104209,0,3,6,2,7,0
ENSMUSG00000101523,0,0,0,4,0,0
ENSMUSG00000026596,2391,2869,2934,3113,3375,3377
ENSMUSG00000104293,0,1,0,0,1,0
ENSMUSG00000026219,7050,7939,8719,9304,9138,9539
ENSMUSG00000103505,875,1093,1207,1254,1297,1421
ENSMUSG00000104503,0,2,2,2,2,0
ENSMUSG00000073633,9,4,11,11,14,12
ENSMUSG00000026220,1,0,10,2,0,3
ENSMUSG00000118590,0,0,0,0,0,0
ENSMUSG00000099693,0,1,1,1,0,0
ENSMUSG00000026104,2291,2394,2627,2736,2409,2820
ENSMUSG00000026383,1732,2212,2155,2358,2280,2429
ENSMUSG00000099569,3,4,8,3,7,4
ENSMUSG00000102687,0,0,0,0,0,0
ENSMUSG00000060519,0,2,0,0,4,1
ENSMUSG00000060743,0,2,9,3,2,3
ENSMUSG00000073485,9,6,11,8,11,8
ENSMUSG00000084558,0,0,0,0,0,0
ENSMUSG00000038806,326,414,401,396,487,433
ENSMUSG00000052477,13,16,43,13,14,21
ENSMUSG00000103979,1,2,0,0,4,0
ENSMUSG00000064281,0,0,1,0,0,0
ENSMUSG00002076475,0,0,0,0,0,0
ENSMUSG00000118640,0,5,10,5,4,12
ENSMUSG00000104251,0,0,6,2,3,1
ENSMUSG00000061852,13,10,6,14,3,2
ENSMUSG00000089976,0,0,0,0,0,0
ENSMUSG00000033557,18,20,38,18,38,39
ENSMUSG00000102961,0,0,0,0,0,0
ENSMUSG00000046057,0,0,0,0,0,0
ENSMUSG00000101279,2,2,0,1,0,0
ENSMUSG00000066652,21,25,29,25,21,39
ENSMUSG00000025932,0,1,0,0,0,0
ENSMUSG00002075819,0,0,0,0,0,0
ENSMUSG00000102588,0,0,0,0,0,0
ENSMUSG00000054493,0,0,0,0,0,0
ENSMUSG00000089844,7,3,6,7,2,4
ENSMUSG00000073631,38,36,38,38,47,40
ENSMUSG00000026520,342,306,454,403,441,453
ENSMUSG00000025930,0,0,0,0,0,0
ENSMUSG00000103492,0,0,0,0,0,0
ENSMUSG00000081201,0,0,0,0,0,0
ENSMUSG00000038793,0,0,0,0,0,0
ENSMUSG00000082193,0,0,0,0,0,0
ENSMUSG00000090128,0,0,1,2,0,0
ENSMUSG00000090186,0,0,0,0,0,0
ENSMUSG00000089716,1,0,0,0,0,1
ENSMUSG00000079457,0,0,0,2,2,2
ENSMUSG00000090252,0,0,0,0,0,0
ENSMUSG00000026384,252,275,246,332,376,330
ENSMUSG00000091876,0,0,0,0,0,0
ENSMUSG00000103146,30,21,33,39,47,22
ENSMUSG00000100436,0,0,0,0,0,0
ENSMUSG00000091199,0,0,0,0,0,0
ENSMUSG00000090277,0,0,0,0,0,0
ENSMUSG00000100042,0,0,0,0,0,0
ENSMUSG00000089652,0,0,4,0,0,2
ENSMUSG00000100636,0,0,0,0,0,0
ENSMUSG00000089937,0,0,0,0,2,0
ENSMUSG00000101224,0,2,0,0,0,0
ENSMUSG00000118591,0,0,0,0,0,0
ENSMUSG00000036975,31,29,33,14,40,32
ENSMUSG00000101751,0,0,0,0,0,0
ENSMUSG00000089714,0,1,1,1,1,0
ENSMUSG00000118607,0,1,1,0,0,3
ENSMUSG00000118632,0,0,1,0,0,0
ENSMUSG00000094127,0,2,0,0,0,0
ENSMUSG00000032769,0,0,0,2,0,0
ENSMUSG00000088159,0,0,0,0,0,0
ENSMUSG00000073737,0,0,0,0,0,0
ENSMUSG00000092083,0,0,0,0,4,0
ENSMUSG00000102937,0,0,0,0,0,0
ENSMUSG00000104149,0,0,0,0,0,0
ENSMUSG00000088829,0,0,0,0,0,0
ENSMUSG00000026519,655,596,688,817,797,774
ENSMUSG00000085563,1,0,1,0,2,1
ENSMUSG00000103930,6,1,6,2,4,0
ENSMUSG00000036962,47,47,41,47,65,70
ENSMUSG00000092245,0,0,0,4,0,2
ENSMUSG00000070034,37,33,38,27,36,46
ENSMUSG00000090103,0,0,0,0,0,0
ENSMUSG00000026387,0,0,0,0,0,0
ENSMUSG00000038776,20,17,17,18,20,29
ENSMUSG00000050777,0,0,0,0,0,0
ENSMUSG00000103516,3,2,10,4,0,4
ENSMUSG00000102858,595,521,621,741,691,772
ENSMUSG00000038768,9,12,12,13,19,18
ENSMUSG00000104390,0,0,0,0,5,4
ENSMUSG00000103328,0,0,0,0,0,0
ENSMUSG00000102219,0,0,0,0,0,0
ENSMUSG00000070031,2,3,4,5,3,4
ENSMUSG00000073628,0,0,0,0,0,0
ENSMUSG00000090246,3,1,10,21,17,4
ENSMUSG00000026516,228,282,226,256,520,289
ENSMUSG00000103178,0,0,0,0,0,0
ENSMUSG00000062169,4927,5677,5004,5857,6269,5021
ENSMUSG00000026103,808,743,861,984,618,768
ENSMUSG00000099648,0,0,0,0,0,0
ENSMUSG00000065192,0,3,1,2,0,3
ENSMUSG00000002881,6,12,5,3,3,6
ENSMUSG00000097833,0,0,0,0,0,0
ENSMUSG00000101501,0,0,0,0,0,0
ENSMUSG00000100120,0,0,0,0,0,0
ENSMUSG00000099878,0,0,0,0,0,0
ENSMUSG00000100007,0,0,0,0,0,0
ENSMUSG00000058665,0,0,0,0,0,0
ENSMUSG00000099957,0,0,0,0,0,0
ENSMUSG00000101700,0,0,0,0,0,0
ENSMUSG00000104332,0,0,0,0,0,0
ENSMUSG00000043015,77,86,108,100,81,105
ENSMUSG00000103630,0,0,0,0,0,0
ENSMUSG00000038733,2027,2223,1955,2174,2322,1815
ENSMUSG00000003721,0,0,0,0,0,1
ENSMUSG00000104253,0,0,0,0,0,0
ENSMUSG00000054135,0,0,0,0,2,1
ENSMUSG00000101791,0,0,0,0,0,0
ENSMUSG00000081214,0,0,0,0,0,0
ENSMUSG00000103260,8,0,2,3,7,3
ENSMUSG00000041439,202,239,228,224,255,223
ENSMUSG00000100302,0,0,0,0,0,0
ENSMUSG00000100230,0,0,0,2,4,0
ENSMUSG00000026514,289,283,348,307,380,354
ENSMUSG00000102276,794,857,992,1033,976,1022
ENSMUSG00000089888,1,1,4,8,5,6
ENSMUSG00000089927,0,0,0,0,0,0
ENSMUSG00000026102,0,2,1,0,0,6
ENSMUSG00000050625,0,0,0,0,0,0
ENSMUSG00000041426,301,229,297,355,312,266
ENSMUSG00000089802,14,10,10,14,25,15
ENSMUSG00000026339,407,432,338,430,425,404
ENSMUSG00000085857,0,0,0,0,0,0
ENSMUSG00000083582,0,0,0,0,0,0
ENSMUSG00000050534,426,663,577,682,738,753
ENSMUSG00000081130,1,5,3,2,4,4
ENSMUSG00000043629,0,0,0,0,1,0
ENSMUSG00000026100,0,0,0,0,0,0
ENSMUSG00000047369,4,2,0,0,0,0
ENSMUSG00000001674,2,7,6,6,13,19
ENSMUSG00000103100,0,0,0,0,0,0
ENSMUSG00000064970,0,0,0,0,0,0
ENSMUSG00000102006,0,0,0,0,0,0
ENSMUSG00000102488,0,0,0,0,0,0
ENSMUSG00000083584,0,0,0,0,0,0
ENSMUSG00000100913,0,0,0,0,0,0
ENSMUSG00002076253,0,0,0,0,0,0
ENSMUSG00000099960,0,0,0,0,0,0
ENSMUSG00000089274,0,0,0,0,0,0
ENSMUSG00000103263,0,0,0,0,0,0
ENSMUSG00000089190,0,0,0,0,0,0
ENSMUSG00000099451,0,0,0,0,0,0
ENSMUSG00000104180,0,0,0,0,0,0
ENSMUSG00000100762,0,0,0,0,0,0
ENSMUSG00000026222,1398,1514,1522,1738,2090,1723
ENSMUSG00000100405,0,0,0,0,0,0
ENSMUSG00000100525,0,0,0,0,0,0
ENSMUSG00000101495,0,0,0,0,0,0
ENSMUSG00002075189,0,0,0,0,0,0
ENSMUSG00000004880,0,0,0,0,0,0
ENSMUSG00002075457,0,0,0,0,0,0
ENSMUSG00000056699,0,0,0,0,0,0
ENSMUSG00000052760,277,304,309,428,441,342
ENSMUSG00000098634,0,0,0,0,0,0
ENSMUSG00002076791,0,0,0,0,0,0
ENSMUSG00000100217,21,29,40,45,43,35
ENSMUSG00002075989,0,2,0,0,0,0
ENSMUSG00000036707,660,675,749,820,795,821
ENSMUSG00000026223,1471,1618,1740,1844,1436,2005
ENSMUSG00000026224,0,0,0,0,2,1
ENSMUSG00000099767,0,0,0,0,0,0
ENSMUSG00000049608,0,0,0,0,0,0
ENSMUSG00000036815,0,0,0,0,0,0
ENSMUSG00000102801,0,0,0,0,0,0
ENSMUSG00000102681,0,0,0,0,0,0
ENSMUSG00000077472,0,0,0,0,0,0
ENSMUSG00000104410,0,0,0,0,0,0
ENSMUSG00000102521,0,0,0,0,0,0
ENSMUSG00000104205,0,0,0,0,0,0
ENSMUSG00000102902,0,0,0,0,0,0
ENSMUSG00000101985,0,0,0,0,0,0
ENSMUSG00000101994,0,0,0,0,0,0
ENSMUSG00000102940,0,0,0,0,0,0
ENSMUSG00000103914,0,0,0,0,0,0
ENSMUSG00000065340,0,0,0,0,0,0
ENSMUSG00000101006,0,0,0,0,0,0
ENSMUSG00000102240,0,0,0,0,0,0
ENSMUSG00000099574,0,0,0,0,0,0
ENSMUSG00000025939,51,44,63,72,66,44
ENSMUSG00000102457,96,85,134,112,141,127
ENSMUSG00000096141,0,0,0,0,0,0
ENSMUSG00000026094,0,2,1,3,3,4
ENSMUSG00000102405,5,7,17,19,14,37
ENSMUSG00000026341,1,2,2,0,4,0
ENSMUSG00000102063,0,0,0,0,0,0
ENSMUSG00000079658,2,1,4,2,12,4
ENSMUSG00000097744,0,0,0,0,0,0
ENSMUSG00000100959,0,0,0,0,0,0
ENSMUSG00000026342,3,1,2,5,2,5
ENSMUSG00000025940,0,0,0,1,0,0
ENSMUSG00000101015,18,24,15,16,12,18
ENSMUSG00000026343,0,0,2,0,0,0
ENSMUSG00000025779,0,0,0,0,0,0
ENSMUSG00000100093,0,0,0,0,0,0
ENSMUSG00000091020,0,0,0,0,0,0
ENSMUSG00000026344,0,0,0,0,0,0
ENSMUSG00000101640,0,0,0,0,0,0
ENSMUSG00000104133,0,0,0,0,0,0
ENSMUSG00000042686,1,0,0,0,0,0
ENSMUSG00000100110,0,0,0,0,0,0
ENSMUSG00000025777,0,0,0,0,0,0
ENSMUSG00000099899,0,0,0,0,0,0
ENSMUSG00000100272,0,0,0,0,0,0
ENSMUSG00000100398,0,0,0,0,0,0
ENSMUSG00000101589,1,0,0,0,0,0
ENSMUSG00000102048,0,0,0,0,0,0
ENSMUSG00000089534,0,0,0,0,0,0
ENSMUSG00000042807,21,13,11,28,13,24
ENSMUSG00000067780,0,0,0,0,0,0
ENSMUSG00000100053,0,0,0,0,0,0
ENSMUSG00000098443,0,0,0,0,0,0
ENSMUSG00000087949,4,22,7,6,10,8
ENSMUSG00000102868,0,0,0,0,0,0
ENSMUSG00000119657,0,0,0,0,0,0
ENSMUSG00000085125,0,0,0,0,0,0
ENSMUSG00000025776,0,0,0,0,0,0
ENSMUSG00000099895,0,0,0,0,0,0
ENSMUSG00000100554,0,0,0,0,0,0
ENSMUSG00000099473,0,0,0,0,0,0
ENSMUSG00000099591,0,0,0,0,0,0
ENSMUSG00000109887,0,0,0,0,0,0
ENSMUSG00000102001,0,0,0,0,0,0
ENSMUSG00000101717,0,0,0,0,0,0
ENSMUSG00000025983,144,200,194,198,191,196
ENSMUSG00000025774,0,0,0,0,0,0
ENSMUSG00000070977,0,0,0,0,0,0
ENSMUSG00000073735,0,0,0,0,0,0
ENSMUSG00000041303,152,153,119,151,182,123
ENSMUSG00000109809,0,4,0,0,5,1
ENSMUSG00000049690,0,0,0,0,0,0
ENSMUSG00000067773,0,0,0,0,0,0
ENSMUSG00000101685,0,0,0,0,0,0
ENSMUSG00000101306,0,0,0,0,0,0
ENSMUSG00000104519,0,0,0,0,0,0
ENSMUSG00000088800,0,0,0,0,0,0
ENSMUSG00000102723,0,0,0,0,0,0
ENSMUSG00000101644,0,0,0,0,0,0
ENSMUSG00000103824,0,0,0,0,0,0
ENSMUSG00000099433,0,0,0,0,0,0
ENSMUSG00000101600,0,0,0,0,0,0
ENSMUSG00000089787,0,0,0,0,0,0
ENSMUSG00000022995,0,0,0,2,2,4
ENSMUSG00000101385,0,0,0,0,0,0
ENSMUSG00000103722,0,0,0,0,0,0
ENSMUSG00000103317,0,0,0,0,0,0
ENSMUSG00000102950,308,294,243,307,370,419
ENSMUSG00000042596,0,0,0,0,0,0
ENSMUSG00000102760,6,4,7,7,5,10
ENSMUSG00000100720,0,0,0,0,0,0
ENSMUSG00000073678,139,181,146,174,290,151
ENSMUSG00000103379,0,0,0,0,0,0
ENSMUSG00000104136,9,7,11,17,13,4
ENSMUSG00000101130,0,0,0,0,0,0
ENSMUSG00000026511,0,0,0,0,0,0
ENSMUSG00000103018,0,0,0,0,0,0
ENSMUSG00000091013,0,0,0,0,0,0
ENSMUSG00000036155,261,312,293,312,327,309
ENSMUSG00000104039,0,0,0,0,0,0
ENSMUSG00000038633,3,2,0,2,0,0
ENSMUSG00000104378,0,0,0,0,0,0
ENSMUSG00000099471,0,1,2,0,0,0
ENSMUSG00000106307,0,0,0,0,0,0
ENSMUSG00002075922,0,0,0,0,0,0
ENSMUSG00000065687,0,0,0,0,0,0
ENSMUSG00000103390,0,0,0,0,0,0
ENSMUSG00000026594,4768,5192,5647,6257,5098,6346
ENSMUSG00000025927,0,0,0,0,0,0
ENSMUSG00000100538,0,0,0,0,0,0
ENSMUSG00000101117,0,0,0,0,0,0
ENSMUSG00000100204,0,0,0,0,0,0
ENSMUSG00002076883,0,0,0,0,0,0
ENSMUSG00000102597,0,0,0,0,0,0
ENSMUSG00000101964,60,34,40,36,74,40
ENSMUSG00000047539,0,0,0,0,0,0
ENSMUSG00000097260,0,0,0,0,0,0
ENSMUSG00000073482,0,0,0,0,0,0
ENSMUSG00000033544,307,403,392,428,470,468
ENSMUSG00000103303,66,50,47,68,72,83
ENSMUSG00000102960,346,286,308,336,321,363
ENSMUSG00000101905,0,0,0,0,0,0
ENSMUSG00000101768,0,0,0,0,1,0
ENSMUSG00000103325,0,0,0,0,0,0
ENSMUSG00000026347,0,0,4,2,0,0
ENSMUSG00000026348,0,0,0,0,0,0
ENSMUSG00000102014,0,0,0,0,0,0
ENSMUSG00000026510,2314,2714,2803,3045,3007,3432
ENSMUSG00000043760,0,0,0,0,0,0
ENSMUSG00000091806,0,3,2,0,4,0
ENSMUSG00000101853,0,0,0,0,0,0
ENSMUSG00000104095,0,0,0,0,0,0
ENSMUSG00000089914,0,0,0,0,0,0
ENSMUSG00000090142,0,0,0,0,0,0
ENSMUSG00000070175,0,0,0,0,0,0
ENSMUSG00000099906,0,0,0,0,0,0
ENSMUSG00000065559,0,0,0,0,0,0
ENSMUSG00000065480,0,0,0,0,0,0
ENSMUSG00000025929,1,1,2,0,4,4
ENSMUSG00000026349,0,0,0,0,0,0
ENSMUSG00000041872,0,0,0,0,0,0
ENSMUSG00000052331,49,49,52,75,88,64
ENSMUSG00000026234,31,48,42,28,46,57
ENSMUSG00000101674,40,41,47,38,69,58
ENSMUSG00000102503,0,0,2,0,0,0
ENSMUSG00000064837,0,0,0,0,0,0
ENSMUSG00002075552,0,0,0,0,0,0
ENSMUSG00000104627,0,0,0,0,0,0
ENSMUSG00000102642,0,0,0,0,0,0
ENSMUSG00002076827,0,0,0,0,0,0
ENSMUSG00000064823,0,0,0,0,0,0
ENSMUSG00000073627,2,2,1,1,2,0
ENSMUSG00000026509,166,211,218,197,170,226
ENSMUSG00000110510,48,61,45,85,75,115
ENSMUSG00000102234,161,188,194,196,191,211
ENSMUSG00000104415,28,49,46,44,45,43
ENSMUSG00000026237,859,1031,1023,1261,969,1332
ENSMUSG00000036574,4314,4445,5058,5806,4591,6016
ENSMUSG00000101328,0,0,0,0,0,0
ENSMUSG00000051590,211,178,244,233,199,245
ENSMUSG00000041859,0,0,0,0,0,0
ENSMUSG00000099714,0,0,0,0,0,0
ENSMUSG00000102121,0,0,0,0,0,0
ENSMUSG00000088858,0,0,0,0,0,0
ENSMUSG00000097934,0,0,0,0,0,0
ENSMUSG00000026592,0,0,0,0,0,0
ENSMUSG00000109913,1,0,3,2,6,1
ENSMUSG00000025982,7,6,6,26,22,12
ENSMUSG00000103030,5791,5155,5805,7363,6586,7077
ENSMUSG00000026238,4,11,7,7,12,2
ENSMUSG00000025931,85,107,175,140,152,117
ENSMUSG00000077314,0,0,0,0,0,0
ENSMUSG00000100929,0,0,0,0,0,0
ENSMUSG00000041809,1,0,2,0,0,0
ENSMUSG00000026239,2,8,8,5,0,4
ENSMUSG00000102927,0,0,0,0,0,6
ENSMUSG00000025981,0,0,0,0,0,0
ENSMUSG00000101122,0,0,0,0,0,0
ENSMUSG00000041779,8,0,2,0,1,9
ENSMUSG00000099971,0,0,0,0,0,0
ENSMUSG00000100819,0,0,0,0,0,0
ENSMUSG00000036104,1062,1367,1513,1600,1249,1553
ENSMUSG00000025933,0,0,0,0,0,0
ENSMUSG00000102633,0,0,0,0,0,0
ENSMUSG00000026240,15431,18043,16878,20084,24064,20568
ENSMUSG00002075077,1,3,4,4,1,0
ENSMUSG00000103609,6,16,18,9,2,7
ENSMUSG00000070565,2,0,0,2,1,0
ENSMUSG00000026241,17,12,2,8,15,7
ENSMUSG00000102326,241,307,287,365,353,303
ENSMUSG00000102391,0,0,2,0,0,0
ENSMUSG00000087632,0,0,0,0,0,0
ENSMUSG00000103808,0,4,4,0,0,0
ENSMUSG00000025980,0,1,1,0,0,0
ENSMUSG00000073676,0,0,0,5,2,0
ENSMUSG00000100736,2,3,0,1,0,2
ENSMUSG00000089670,0,2,0,0,0,8
ENSMUSG00000025934,0,4,5,6,0,2
ENSMUSG00000099343,0,0,0,0,0,0
ENSMUSG00000096375,0,0,0,0,0,0
ENSMUSG00000036086,508,468,528,677,606,695
ENSMUSG00000099760,8,8,4,6,4,7
ENSMUSG00000104164,257,338,284,321,326,346
ENSMUSG00000058603,26,48,23,15,49,38
ENSMUSG00000102782,344,407,387,509,741,631
ENSMUSG00000103999,0,0,0,0,0,0
ENSMUSG00000033488,0,0,0,0,0,0
ENSMUSG00000087093,0,0,0,0,0,0
ENSMUSG00000093963,0,0,0,0,0,0
ENSMUSG00000067750,0,0,0,0,0,0
ENSMUSG00000086194,0,0,0,0,0,0
ENSMUSG00000094436,0,0,0,0,0,0
ENSMUSG00000041722,0,0,0,0,0,0
ENSMUSG00000025979,30,40,27,37,26,55
ENSMUSG00000085507,0,0,0,0,0,0
ENSMUSG00000061863,1,0,0,0,0,0
ENSMUSG00000094926,0,0,0,0,0,0
ENSMUSG00000085079,0,0,0,0,0,0
ENSMUSG00000085679,0,0,0,0,0,0
ENSMUSG00000053333,1,0,1,0,3,1
ENSMUSG00000100225,0,0,0,0,0,0
ENSMUSG00000100768,56,66,43,53,68,86
ENSMUSG00000104121,0,0,0,0,1,0
ENSMUSG00000102383,76,70,74,90,137,119
ENSMUSG00000104400,0,2,0,0,2,2
ENSMUSG00000102293,0,0,0,0,1,0
ENSMUSG00000102649,111,118,111,152,159,107
ENSMUSG00000084106,0,0,0,0,0,0
ENSMUSG00000102571,1,0,0,0,0,0
ENSMUSG00000099401,115,140,147,159,205,161
ENSMUSG00000102956,0,0,0,2,0,0
ENSMUSG00000103984,0,0,0,0,0,3
ENSMUSG00000025978,177,230,216,258,184,262
ENSMUSG00000046994,0,0,0,0,0,0
ENSMUSG00000101625,6,10,9,2,6,1
ENSMUSG00000026246,2,2,0,2,0,0
ENSMUSG00000079440,7,16,13,10,21,7
ENSMUSG00000100940,153,152,165,210,180,185
ENSMUSG00000028033,0,0,2,0,0,0
ENSMUSG00000036500,11,16,10,14,9,2
ENSMUSG00000099839,2,10,0,4,0,1
ENSMUSG00000104138,0,0,0,0,0,0
ENSMUSG00000082935,0,0,0,0,0,0
ENSMUSG00000103748,0,0,0,0,0,0
ENSMUSG00000025977,0,0,0,0,0,0
ENSMUSG00000100215,0,0,0,0,0,0
ENSMUSG00000101945,0,0,0,0,0,0
ENSMUSG00000101085,0,0,0,0,0,0
ENSMUSG00000038349,0,0,2,0,0,0
ENSMUSG00000102145,2,0,0,0,0,0
ENSMUSG00000100309,0,0,0,0,0,0
ENSMUSG00000056211,2094,2392,2636,2934,2914,2879
ENSMUSG00000102831,0,0,0,0,0,0
ENSMUSG00000101535,0,0,0,0,0,0
ENSMUSG00000099950,0,0,0,0,0,0
ENSMUSG00000104239,0,0,0,0,0,0
ENSMUSG00000102491,0,0,0,0,0,0
ENSMUSG00000102179,0,0,0,0,0,0
ENSMUSG00000103497,15,19,19,26,27,27
ENSMUSG00000100372,0,0,0,0,0,0
ENSMUSG00000065520,0,0,0,0,0,0
ENSMUSG00000100944,0,0,0,0,0,0
ENSMUSG00000101332,0,0,0,0,0,0
ENSMUSG00000045336,0,0,0,0,0,0
ENSMUSG00000026247,344,423,400,440,419,542
ENSMUSG00000026353,89,127,189,172,192,139
ENSMUSG00000036480,0,0,0,0,0,0
ENSMUSG00000026589,1,8,2,1,1,0
ENSMUSG00000103021,0,0,0,0,0,1
ENSMUSG00000103501,0,0,0,0,0,0
ENSMUSG00000026354,925,1096,1045,1179,1304,1199
ENSMUSG00000102245,0,0,0,0,0,0
ENSMUSG00000103962,0,0,0,0,0,0
ENSMUSG00000102789,0,0,0,0,0,0
ENSMUSG00000004031,0,0,0,0,0,0
ENSMUSG00000026251,0,0,0,0,4,0
ENSMUSG00000026355,3138,3784,3866,4355,3860,4326
ENSMUSG00000038331,0,0,4,1,0,0
ENSMUSG00000104310,0,0,0,0,0,0
ENSMUSG00002075847,0,0,0,0,0,0
ENSMUSG00000099945,0,0,0,0,0,0
ENSMUSG00000101429,0,0,0,0,0,0
ENSMUSG00000101129,0,0,0,0,0,0
ENSMUSG00000038323,4,10,7,2,13,7
ENSMUSG00000026356,281,252,261,295,438,254
ENSMUSG00000088196,0,0,0,0,0,0
ENSMUSG00000100152,2,0,0,0,0,0
ENSMUSG00000100941,0,0,0,0,0,0
ENSMUSG00000088432,0,0,0,0,0,0
ENSMUSG00000026253,0,0,3,0,0,2
ENSMUSG00000100078,0,0,0,0,0,0
ENSMUSG00000045382,16,75,33,49,43,40
ENSMUSG00000099403,0,0,0,0,0,0
ENSMUSG00000097283,0,0,0,0,0,0
ENSMUSG00000064737,0,0,0,0,0,0
ENSMUSG00000048495,0,0,0,0,0,0
ENSMUSG00000025971,0,0,0,0,0,0
ENSMUSG00000077776,0,0,0,0,0,0
ENSMUSG00002076848,0,0,0,0,0,0
ENSMUSG00000101826,0,0,0,0,0,0
ENSMUSG00000102685,0,0,0,0,0,0
ENSMUSG00000101151,0,0,0,0,0,0
ENSMUSG00000042581,0,2,0,0,2,0
ENSMUSG00000103742,0,0,0,0,0,0
ENSMUSG00000103637,0,0,0,0,0,0
ENSMUSG00000104130,0,0,0,0,0,0
ENSMUSG00000089648,0,0,0,0,0,0
ENSMUSG00000094122,0,0,0,0,0,0
ENSMUSG00000102800,0,0,0,0,0,0
ENSMUSG00000103803,0,0,0,0,0,0
ENSMUSG00000103281,0,0,0,0,0,0
ENSMUSG00000100623,0,0,0,0,0,0
ENSMUSG00000086633,0,0,0,0,0,0
ENSMUSG00000026401,0,0,0,0,0,0
ENSMUSG00000087691,0,0,0,0,0,0
ENSMUSG00000086825,0,0,0,0,0,0
ENSMUSG00000090533,3,4,6,0,3,3
ENSMUSG00000103305,0,0,0,0,0,0
ENSMUSG00000026399,0,0,0,0,0,0
ENSMUSG00000104007,0,0,0,0,0,0
ENSMUSG00000102139,0,0,0,0,0,0
ENSMUSG00000102743,0,0,0,0,0,0
ENSMUSG00000103751,0,0,0,0,0,0
ENSMUSG00000039384,0,0,0,0,0,0
ENSMUSG00000044854,0,0,0,0,0,0
ENSMUSG00000102682,0,0,0,0,1,0
ENSMUSG00000102794,0,0,0,0,0,0
ENSMUSG00000104419,0,0,0,0,0,0
ENSMUSG00000101574,0,0,0,0,0,0
ENSMUSG00000089057,0,0,0,0,0,0
ENSMUSG00000103308,0,0,0,0,0,0
ENSMUSG00000102606,0,0,0,0,0,0
ENSMUSG00000103314,0,0,0,0,0,0
ENSMUSG00000092578,0,0,0,0,0,0
ENSMUSG00000042554,0,0,0,0,0,0
ENSMUSG00000064395,0,0,0,0,0,0
ENSMUSG00000039377,2,0,0,0,2,2
ENSMUSG00000102158,0,0,0,0,0,0
ENSMUSG00000026254,0,0,1,0,6,3
ENSMUSG00000101468,0,0,0,0,0,0
ENSMUSG00000026405,0,0,0,0,0,0
ENSMUSG00000101227,0,0,0,0,0,0
ENSMUSG00000026621,0,0,2,0,1,0
ENSMUSG00000088318,0,0,0,0,0,0
ENSMUSG00000073730,0,0,0,0,0,0
ENSMUSG00000089553,0,0,0,0,0,0
ENSMUSG00000101904,0,0,0,0,1,0
ENSMUSG00000102766,0,0,5,0,0,0
ENSMUSG00000100257,0,0,0,0,0,0
ENSMUSG00000065405,0,0,0,0,0,0
ENSMUSG00000097970,0,0,0,0,0,0
ENSMUSG00000065567,0,0,0,0,0,0
ENSMUSG00000100775,0,0,0,0,0,0
ENSMUSG00000101226,0,1,0,0,0,0
ENSMUSG00000026255,689,648,721,829,707,810
ENSMUSG00000089821,0,0,0,0,0,0
ENSMUSG00000026158,4,0,0,2,0,0
ENSMUSG00000097920,0,0,0,0,0,0
ENSMUSG00000099503,0,0,0,0,0,0
ENSMUSG00000026156,0,0,1,2,0,0
ENSMUSG00000073481,0,6,0,8,4,5
ENSMUSG00000088559,0,0,0,0,0,0
ENSMUSG00002076207,0,0,0,2,0,0
ENSMUSG00000039349,35,71,51,51,79,78
ENSMUSG00000026587,0,0,0,0,0,0
ENSMUSG00000103762,0,0,0,0,0,0
ENSMUSG00000103971,0,0,0,0,0,0
ENSMUSG00000070103,0,0,0,0,0,0
ENSMUSG00000102508,0,0,0,0,0,0
ENSMUSG00000102618,0,0,0,0,0,0
ENSMUSG00000026620,346,451,382,371,420,487
ENSMUSG00000102784,0,0,0,0,0,2
ENSMUSG00000103942,0,1,0,0,2,0
ENSMUSG00000103478,502,554,601,678,655,716
ENSMUSG00000104461,6,4,7,4,9,10
ENSMUSG00000026155,0,0,0,0,2,4
ENSMUSG00000026154,0,0,6,0,3,0
ENSMUSG00000102495,0,0,0,0,0,0
ENSMUSG00000073530,0,0,0,0,0,0
ENSMUSG00000047661,0,0,0,0,0,0
ENSMUSG00000104014,0,0,0,0,0,0
ENSMUSG00000061992,0,0,0,0,0,0
ENSMUSG00000104169,0,0,0,0,0,0
ENSMUSG00000038305,7,2,2,1,2,1
