"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"Mfap1a",242.683543728003,204.36823365632,255.206816392776,380.159376597478,344.567685710429,296.946033802145
"Gng5",4804.41332360537,4761.88051819899,4398.24513357762,4709.32125703407,5160.85822597398,5404.98886526405
"Doxl2",218.655470091567,220.47607473268,185.703683417722,136.1238584106,188.144895054584,143.714266359372
"Zfp467",624.729914547336,601.02382016169,623.356223870014,272.953021787058,246.119775507449,354.051040302558
"Myadm",9076.60481616369,8753.6048849345,9015.85953060776,6352.68182748328,6684.61310278233,6565.17224733077
"Zfyve19",1764.86200859622,1531.25164232149,1519.29504737657,1347.13248478884,1657.20648841683,1477.11616814401
"Mgam",0,5.03370033636257,9.77387807461695,2.82121986343212,10.93865668922,3.80700043336084
"Clec16a",327.983205137351,254.705237019946,279.098518352951,244.740823152736,272.372551561577,262.683029901898
"Myoz1",180.21055227327,200.34127338723,187.875656323192,215.118014586699,306.282387298159,207.481523618166
"Flnc",19093.9087151939,17708.5577833235,18465.0276558569,5703.80125889389,6146.4311936727,6442.39648335488
"Gm10250",19.2224589091488,32.2156821527204,14.1178238855578,28.2121986343212,26.2527760541279,18.083252058464
"Tmem167b",2288.67401387053,2396.04136010858,2526.00448906211,2984.14531054532,3214.87120096175,2785.77256711179
"Sars",35972.4290411083,34154.6635222873,36786.7050999527,25151.1750824973,29695.1713142255,30245.6666929435
"Cry2",741.26607168405,798.344873347103,761.276503367386,555.07500813027,569.904013508361,552.966812945662
"Psrc1",1065.64506577594,1124.5286551434,915.486579655787,1451.51761973583,1395.77259354447,1538.97992518612
"Sort1",58.8687804092682,34.2291622872654,39.0955122984678,112.848794537285,152.047327980158,119.920513650866
"Psma5",6674.99885620192,6938.45254364216,6033.74073139686,11247.498290538,12671.3399087924,11677.9738293344
"Il3ra",219.856873773389,326.183781796294,209.595385377897,191.137645747526,219.866999453321,242.696277626753
"Gstm6",18.021055227327,20.1348013454503,16.2897967910282,34.5599433270435,27.3466417230499,63.767257258794
"Rap1a",3785.62300142049,3909.17168121917,3755.34115355838,3307.88028987416,3161.27178318457,3547.17265378396
"Csde1",14987.5109307269,15552.1205592258,15212.4982299149,20606.1898825082,16552.3753021277,17576.921000827
"Hist2h2be",1230.23737018552,1090.29949285613,1041.46100817307,962.035973430353,975.728176678422,873.706599456312
"Hist2h2ac",16.8196515455052,26.1752417490853,10.8598645273522,9.16896455615439,8.75092535137598,35.2147540085878
"Sf3b4",5154.02179501552,4998.46443400803,5739.43840270562,5013.30769731888,6267.85028292304,6211.12120702821
"Selenbp1",6488.78128551954,9315.36584247256,7625.79687110669,981.07920750852,921.034893232322,1046.92511917423
"Selenbp2",258.301791591687,389.608406034463,346.429678422534,95.216170390834,87.5092535137598,82.8022594255982
"Ssb",1870.58553259654,2129.25524228137,1937.39983167963,2380.40425977085,2128.66259172221,2494.53703395969
"Clk2",2263.44453655227,2255.09775069043,2003.64500529647,1558.72397454625,1498.59596642314,1424.76991218529
"Dap3",3706.33035842025,4091.39163339549,3924.75504018507,3785.37175176005,4269.35770580256,4063.02121250435
"Msto1",2429.23824464368,2365.83915809041,2137.22133898291,2308.46315325333,2906.40108232575,2749.60606299487
"Syt11",728.05063118401,650.354083458043,690.687383939597,700.367831097024,809.460595002278,707.150330496776
"X4930589L23Rik",112.931946091249,135.909909081789,152.03810338293,230.634723835576,202.365148750569,240.792777410073
"Zfp619",8.40982577275259,36.2426424218105,20.6337426019691,28.9175036001792,15.314119364908,20.9385023834846
"Zbtb34",527.41621631977,419.810608052638,562.540982516842,320.208454499546,191.42649206135,200.819272859784
"Urm1",504.589546365156,474.174571685354,471.318120487084,769.487717751111,846.652027745626,901.307352598178
"Slc7a14",74.4870282729515,71.4785447763484,87.9649026715525,38.0864681563336,94.0724475272918,59.008506717093
"Cdk7",2056.80310327892,2146.369823425,1875.49860387372,2778.90156548064,2535.58062056119,2634.4442998857
"Pde7a",37.2435141364758,55.3707036999882,39.0955122984678,16.9273191805927,19.689582040596,10.4692511917423
"Zbtb10",49.2575509546938,50.3370033636257,77.1050381442003,30.3281135318953,27.3466417230499,22.842002600165
"Fgfr1op",271.517232091727,356.38598381447,254.120829940041,1021.98689552829,871.810938130832,983.157861915436
"Nr2f1",64.8757988183771,116.781847803612,67.3311600695834,23.980368839173,7.65705968245398,12.3727514084227
"Zfp72",104.522120318497,67.4515845072584,112.942591084462,67.7092767223709,40.4730297501139,60.9120069337734
"Zfp874a",205.440029591528,241.617616145403,208.509398925161,258.846922469897,164.0798503383,254.117278926836
"Zfp825",117.737560818536,120.808808072702,92.3088484824934,150.22995772776,73.2889998177738,158.942268092815
"Fam8a1",251.093369500756,361.419684150832,298.646274502184,344.188823338719,218.773133784399,197.964022534764
"Dusp22",998.366459593915,956.403063908887,787.340178233032,816.037845497741,935.255146928308,803.277091439137
"Hist1h2ac",20.4238625909706,12.0808808072702,51.0413632785552,49.3713476100621,21.8773133784399,32.3595036835671
"Hist1h2ae",279.927057864479,296.988319845391,264.980694467393,165.041362010779,251.589103852059,223.661275459949
"Epc2",42.049128863763,62.4178841708958,54.2993226367608,42.3182979514818,54.6932834460999,40.925254658629
"Lyz1",141.765634454972,106.714447130886,134.662320139167,131.892028615452,194.708089068116,193.205271993063
"Lyz2",252716.465874897,235803.692256904,225103.271922956,294786.442310159,300583.347163076,278947.487503324
"Tmem19",1057.23524000318,1061.10403090523,1085.98645273522,771.603632648685,895.875982847116,753.786085805446
"Scyl2",546.638675228919,703.711307023487,553.85309089496,494.418781066479,588.499729880035,442.563800378197
"Dazap1",1005.57488168485,1209.09482079429,1043.63298107854,1225.1147256954,1346.54863844298,1326.73965102625
"Tspear",166.99511177323,140.943609418152,167.241913721223,80.4047661078154,132.357745939562,115.161763109165
"Strada",592.292015138147,648.340603323498,620.098264511808,584.697816696307,621.315699947694,677.646077138229
"Pex11g",64.8757988183771,55.3707036999882,47.7834039203495,59.9509220979325,45.9423580947239,59.008506717093
"Marcks",579.076574638107,547.666596596247,574.486833496929,1366.88102383286,691.323102758702,696.681079305033
"Pcgf1",344.802856682856,462.093690878084,364.891448119033,563.538667720566,616.940237272006,616.734070204456
"Gm10275",114.133349773071,96.6470464581613,68.4171465223186,85.3419008688216,125.79455192603,98.0302611590416
"Zfp975",63.6743951365553,40.2696026909005,52.1273497312904,33.1493333953274,21.8773133784399,64.7190073671343
"Arid1b",2166.1308383247,2092.00585979228,2145.90923060479,1603.86349236116,1517.19168279481,1410.49366056019
"Psmb3",4883.70596660561,5568.27931208427,4624.13031574655,7318.94963070878,8890.94015699799,8730.40374380474
"Msi2",49.2575509546938,86.5796457854361,49.9553768258199,104.385134946988,87.5092535137598,78.9952589922374
"Wfdc17",1380.41283041325,1196.00719991975,1166.34945023762,7167.3090630493,7980.84392045489,8323.05469743513
"Slfn9",400.067426046659,464.107171012629,412.674852039382,827.322724951469,933.067415590464,1013.61386538232
"Fam57a",127.348790273111,96.6470464581613,111.856604631727,215.823319552557,260.340029203435,234.130526651692
"Nlrp1a",112.931946091249,129.869468678154,96.6527942934342,68.4145816882289,126.888417594952,58.0567566087528
"Ahnak",20076.6569269241,17052.1632594618,19820.3387488704,8149.09357552368,7685.50018984595,7120.04256049311
"Sat2",142.967038136794,106.714447130886,95.566807840699,78.2888512102413,73.2889998177738,106.596012134103
"Sco1",406.074444455768,275.846778432669,379.00927200459,497.240000929911,456.141983940473,420.673547886373
"X4930438A08Rik",66.077202500199,45.3033030272631,82.5349704078764,1293.52930738363,1520.47327980158,1320.07740026787
"Irgm2",240.28073636436,152.017750158149,212.853344736102,398.497305709787,504.272073373041,428.287548753094
"X9930111J21Rik2",688.404309683891,714.785447763484,586.432684477017,338.546383611854,287.686670926485,396.879795177867
"X9930111J21Rik1",473.353050637789,457.059990541721,439.824513357762,228.518808938002,275.654148568343,268.393530551939
"Atxn1l",406.074444455768,407.729727245368,365.977434571768,235.571858596582,206.740611426257,209.385023834846
"Gm12166",247.489158455291,278.866998634486,237.831033149012,154.461787522909,181.581701041052,157.990517984475
"Spdl1",776.106778456882,643.306902987136,720.009018163448,753.265703536376,739.45319219127,724.281832446899
"B3gnt9",156.182478636834,157.051450494512,180.273751154046,104.385134946988,112.668163898966,158.942268092815
"Rps13.ps2",110.529138727606,88.5931259199811,82.5349704078764,119.901844195865,157.516656324768,104.692511917423
"Fcho1",48.056147272872,33.2224222199929,27.1496613183804,11.2848794537285,24.0650447162839,28.5525032502063
"Ell",1883.80097309658,2003.4127338723,1985.18323559997,1285.06564779333,1355.29956379435,1398.12090915177
"Ssbp4",3029.94008555458,3115.86050820843,2940.85131400696,2500.30610396672,3106.57849973847,2934.24558401287
"Sp140",914.268201866389,912.106500948897,824.263717626029,1184.91234264149,1202.15837014528,1142.10013000825
"Sp110",446.922169637709,506.390253838074,463.716215317937,907.727491059284,1101.52272860445,1137.34137946655
"Fat1",70.8828172274861,54.3639636327157,59.7292549004369,16.9273191805927,30.6282387298159,33.3112537919073
"Mfhas1",2330.72314273429,2164.4911446359,2225.18624165446,2132.84221675468,1973.33366673528,1687.45294208719
"X3000002C10Rik",98.5151019093875,56.3774437672607,52.1273497312904,96.6267803225501,86.4153878448378,101.837261592402
"Ndufaf3",1213.41771864002,1213.12178106338,1170.69339604856,1173.62746318776,1458.12293667302,1284.86264625928
"Gmppb",712.432383320327,847.675136643456,585.346698024281,1118.61367585084,1114.64911663152,1148.76238076663
"X4930581F22Rik",10.8126331363962,5.03370033636257,10.8598645273522,19.7485390440248,10.93865668922,20.9385023834846
"Eif3g",4780.38524996894,5356.86389795704,4829.38175531351,4836.27615088851,5984.53907467225,5739.05315329146
"Rnf213",1444.0872255498,1533.26512245604,1607.25995004812,3511.71342500713,4414.84183976918,3773.68917956893
"Fbxo47",13.2154405000398,17.1145811436327,4.34394581094086,7.75835462443833,15.314119364908,8.56575097506188
"Gm10288",58.8687804092682,48.3235232290806,66.2451736168482,58.5403121662165,45.9423580947239,50.4427557420311
"Ccnd1",875.823284048092,1026.87486861796,776.480313705679,2312.69498304848,2427.28791933791,2491.68178363467
"Prss36",66.077202500199,87.5863858527086,78.1910245969356,63.4774469272227,50.3178207704119,51.3945058503713
"Capza1",8523.95912252566,9505.63971518707,8976.7640183093,11847.0075115173,9246.44649939764,9623.14534542786
"Nlrp1b",21.6252662727924,54.3639636327157,20.6337426019691,40.9076880197657,31.7221043987379,15.2280017334434
"Tmem256",2277.86138073413,2149.39004362682,2045.99847695315,2251.33345101883,2437.13271035821,2705.82555801122
"Rnf121",367.629526637471,431.891488859908,450.684377885115,459.153532773577,494.427282352743,500.62055698695
"Il18bp",7.20842209093079,11.0741407399976,9.77387807461695,19.0432340781668,52.5055521082559,21.8902524918248
"Gm10291",9.61122945457439,4.02696026909005,6.5159187164113,0,8.75092535137598,13.3245015167629
"BX649560.1",82.8968540457041,114.768367669066,146.608171119254,85.3419008688216,78.7583281623838,84.7057596422787
"Tlnrd1",3485.27208096504,3131.96834928479,3500.1343371656,1574.24068379512,1752.37280161304,1656.04518851196
"Gm10293",10.8126331363962,12.0808808072702,4.34394581094086,4.93713476100621,15.314119364908,3.80700043336084
"Chchd2",7059.44803438489,7371.35077256934,6317.18319556075,7730.14242580401,8078.19796498895,8778.94299933009
"Nsmce3",463.741821183214,475.181311752626,431.136621735881,430.236029173398,411.293491514671,376.893042902723
"Fcrlb",57.6673767274464,63.4246242381683,53.2133361840256,33.1493333953274,50.3178207704119,37.1182542252682
"Top1",1742.03533864161,1683.26939247964,1628.97967910282,1610.91654201974,1139.80802701672,1289.62139680098
"Rasal2",486.568491137829,430.884748792636,480.006012108965,275.068936684632,144.390268297704,132.293265059289
"Trmt112.ps2",15.6182478636834,21.1415414127228,19.5477561492339,11.9901844195865,8.75092535137598,10.4692511917423
"Mn1",70.8828172274861,65.4381043727134,67.3311600695834,7.75835462443833,7.65705968245398,5.71050065004126
"Fv1",25.2294773182578,14.0943609418152,40.181498751203,55.7190923027844,22.9711790473619,48.5392555253507
"Vsig10l",60.0701840910899,50.3370033636257,70.589119427789,41.6129929856238,49.2239551014899,54.2497561753919
"Zfp992",120.14036818218,113.761627601794,85.7929297660821,108.616964742137,52.5055521082559,108.499512350784
"Gm13127",141.765634454972,139.936869350879,148.780144024725,174.915631532791,141.108671290938,169.411519284557
"Lrrc8b",342.400049319213,240.610876078131,276.92654544748,550.137873369263,452.860386933707,366.423791710981
"Rnf186",115.334753454893,92.6200861890712,131.404360780961,194.664170576816,227.524059135775,197.964022534764
"Runx3",1725.2156870961,1817.16582142689,1709.34267660523,1020.57628559657,1104.80432561122,1065.00837123269
"Utp3",1192.99385604905,1324.86992853063,1217.39081351618,1291.41339248605,1311.54493703747,1256.31014300908
"Sars2",634.34114400191,693.643906350762,729.782896238065,530.389334325238,523.961655413637,615.782320096116
"Eid2b",248.690562137112,261.752417490853,204.165453114221,328.672114089842,270.184820223733,276.007531418661
"Zfp974",87.7024687729913,44.2965629599906,74.9330652387299,65.5933618247968,55.7871491150219,41.8770047669692
"Gm10282",175.404937545983,152.017750158149,119.458509800874,213.002099689125,301.906924622471,229.37177610999
"Rmdn3",1428.46897768612,1457.7596174106,1612.6898823118,1830.97169136745,1846.44524914033,1936.81147047233
"Fryl",1217.02192968548,980.564825523428,1074.04060175513,987.426952201242,1027.13986311776,1092.60912437456
"Tmem35b",3384.35417169201,2977.93711899209,3124.38302451922,1828.15047150401,1801.59675671453,1750.26844923765
"Dgkd",15482.4892476375,13846.7028852661,15355.848441676,5370.19201004304,5564.4946578062,5565.83463357355
"Rbm47",1429.67038136794,1383.26085243243,1270.6041497002,1064.30519347977,1081.83314656386,903.210852814859
"Bicra",179.009148591448,152.017750158149,118.372523348139,82.5206810053895,121.419089250342,102.789011700743
"Zswim9",49.2575509546938,65.4381043727134,57.5572819949665,55.7190923027844,86.4153878448378,94.2232607256807
"Zscan18",93.7094871821003,120.808808072702,112.942591084462,69.825191619945,88.6031191826818,75.1882585588766
"Gm1673",132.154405000398,144.970569687242,112.942591084462,40.9076880197657,63.4442087974758,36.166504116928
"Ccnyl1",31.2364957273668,19.1280612781777,33.6655800347917,79.6994611419574,24.0650447162839,37.1182542252682
"Lilra5",25.2294773182578,18.1213212109052,14.1178238855578,88.8684256981118,97.3540445340578,47.5875054170105
"Ccdc173",4.8056147272872,20.1348013454503,11.9458509800874,2.82121986343212,17.501850702752,12.3727514084227
"Klhl9",1293.91176532208,1189.96675951611,1232.59462385447,598.803916013467,437.546267568799,574.857065437487
"Rraga",1372.00300464049,1515.14380124513,1454.13586021245,1349.95370465227,1343.26704143621,1280.10389571758
"Tgfbrap1",1191.79245236722,1124.5286551434,1093.58835790436,761.729363126672,841.182699401016,831.829594689343
"Il1rl2",8.40982577275259,30.2022020181754,2.17197290547043,189.72703581581,149.859596642314,148.473016901073
"Rabepk",1024.79734059399,976.537865254338,1054.49284560589,1223.70411576368,1376.08301150387,1405.73491001849
"Dnajc25",56.4659730456246,70.4718047090759,86.8789162188173,97.3320852884081,123.606820588186,95.175010834021
"Ndufb6",1156.95174559439,1246.34420328337,1152.23162635206,1448.69639987239,1636.42304070731,1526.6071737777
"Camkmt",140.56423077315,69.4650646418034,133.576333686432,86.7525108005377,112.668163898966,83.7540095339384
"Impdh2.ps",48.056147272872,79.5324653145285,67.3311600695834,70.530496585803,68.9135371420858,66.6225075838147
"Rasgrp3",4459.61046692252,3806.48419435737,3785.74877423496,1219.47228596853,736.171595184504,857.526847614529
"Safb",1695.18059505056,2007.43969414139,1971.06541171442,1649.70831514193,1783.00104034286,1785.48320324623
"Zfp827",27.6322846819014,15.1011010090877,53.2133361840256,75.4676313468092,50.3178207704119,73.2847583421961
"Treml2",181.411955955092,177.186251839962,196.563547945074,466.911887398016,517.398461400105,443.515550486538
"Ptges3",1397.23248195875,1715.48507463236,1622.46376038641,3073.01373624344,2438.22657602713,3084.62210113062
"Lrrc73",27.6322846819014,34.2291622872654,36.9235393929973,9.16896455615439,14.220253695986,13.3245015167629
"Yipf3",4051.13321510311,3986.69066639915,4090.91096745356,2680.15887026051,2965.46982844753,2960.89458704639
"Jund",667.98044709292,740.96068951257,864.445216377232,308.218270079959,297.531461946783,262.683029901898
"Nr2c2ap",54.063165681981,75.5055050454385,64.0732007113778,54.3084823710683,68.9135371420858,74.2365084505363
"X1700029J07Rik",6.007018409109,18.1213212109052,6.5159187164113,7.0530496585803,3.28159700676599,0
"Srsf3",3068.38500337287,3403.78816744837,2730.16994217633,5243.23711618859,4482.66151124235,4778.73729397619
"Arhgef10",194.627396455131,251.685016818128,254.120829940041,174.915631532791,195.801954737038,180.83252058464
"Smim15",263.107406318974,252.691756885401,213.939331188838,266.605277094335,237.368850156073,263.634780010238
"X3830408C21Rik",1.2014036818218,24.1617616145403,3.25795935820565,18.3379291123088,14.220253695986,8.56575097506188
"Naip5",647.55658450195,780.223552136198,756.932557556446,857.650838483364,846.652027745626,801.373591222456
"X2210408I21Rik",179.009148591448,167.118851167237,133.576333686432,212.296794723267,164.0798503383,194.157022101403
"Slc25a16",368.830930319292,478.201531954444,494.123835994523,673.566242394419,552.402162805609,469.212803411723
"Zfp213",128.550193954932,82.5526855163461,102.08272655711,117.080624332433,109.3865668922,116.113513217506
"Zfp946",227.06529586432,218.462594598135,215.025317641573,162.220142147347,159.704387662612,199.867522751444
"Zfp942",151.376863909547,265.779377759943,183.531710512252,141.060993171606,108.292701223278,149.424767009413
"Zfp65",139.362827091329,197.321053185413,182.445724059516,140.355688205748,101.729507209746,158.942268092815
"Zfp58",33.6393030910104,28.1887218836304,41.2674852039382,49.3713476100621,38.2852984122699,53.2980060670517
"X2610044O15Rik8",147.772652864081,189.267132647232,196.563547945074,202.422525201255,98.4479102029798,192.253521884722
"Armc2",66.077202500199,101.680746794524,94.4808213879638,11.2848794537285,22.9711790473619,24.7455028168454
"Mfsd4b3",21.6252662727924,10.0674006727251,2.17197290547043,57.8350072003585,45.9423580947239,16.1797518417836
"Tia1",104.522120318497,120.808808072702,100.996740104375,122.723064059297,145.484133966626,139.907265926011
"Setdb2",234.273717955251,197.321053185413,244.346951865424,408.371575231799,465.986774960771,440.660300161517
"Tbpl1",991.158037502984,867.809937988906,1038.20304881487,870.346327868809,719.763610150674,669.080326163167
"Map3k5",157.383882318656,141.950349485424,132.490347233696,210.886184791551,199.083551743803,133.245015167629
"Hpcal1",2115.67188368819,1964.14987124867,2205.63848550522,2805.70315418324,2757.63535135235,2864.76782610403
"Rpl23",5948.14962869973,5724.32402251151,5568.93852962619,5534.52806708796,6267.85028292304,6092.15244348568
"Psmg4",601.903244592721,588.94293935442,489.779890183582,583.287206764591,677.102849062716,709.053830713456
"Dtnb",1994.33011182419,2165.49788470318,2185.00474290325,2079.94434431533,2241.33075562117,2233.75750427447
"X1110002L01Rik",254.697580546221,263.765897625398,285.614437069362,372.40102197304,403.636431832217,284.573282393723
"Zfp777",368.830930319292,469.140871348991,428.96464883041,404.845050402509,505.365939041963,516.800308828734
"Nutf2.ps1",9.61122945457439,15.1011010090877,14.1178238855578,26.8015887026051,19.689582040596,19.9867522751444
"Usmg5",5096.35441828807,4992.42399360439,4488.38200915465,6217.26327403853,6706.49041616077,6787.88177268237
"Pcnp",832.572751502507,841.634696239821,920.916511919463,1003.64896641598,774.456893596774,906.066103139879
"Klrg2",543.034464183453,691.630426216217,641.817993566513,253.909787708891,316.127178318457,350.244039869197
"Nt5dc2",2303.09085805239,3063.51002471026,2120.93154219188,4296.71785200712,4571.26463042503,4571.25577035803
"Cpa2",8.40982577275259,12.0808808072702,11.9458509800874,9.87426952201242,2.18773133784399,17.1315019501238
"Rnls",69.6814135456643,67.4515845072584,81.4489839551412,104.385134946988,77.6644624934618,74.2365084505363
"Fam189a2",177.807744909626,193.294092916323,183.531710512252,59.2456171320745,44.8484924258019,59.9602568254332
"X2510002D24Rik",201.835818546062,198.327793252685,174.84381889037,244.035518186878,235.181118818229,186.543021234681
"Rimbp3",6.007018409109,12.0808808072702,11.9458509800874,24.685673805031,15.314119364908,20.9385023834846
"Cebpd",379.643563455688,369.473604689012,413.760838492117,1048.78848423089,1337.7977130916,1307.70464885945
"Eef1g",22889.1429460689,24084.2426293603,22623.26978338,24062.1842152126,26668.4450083183,27322.8421102307
"Tut1",2346.34139059797,2622.5578752449,2342.47277854986,2129.31569192539,2449.16523271635,2347.9675172753
"Mta2",9404.58802130104,9214.69183574531,9646.81765964692,6474.69958657671,6963.54884835743,7308.48908194447
"Eml3",1748.04235705072,1728.5726955069,1948.25969620698,1032.56647001616,1276.54123563197,1387.65165796003
"Rom1",33.6393030910104,70.4718047090759,52.1273497312904,93.10025549326,86.4153878448378,87.5610099672993
"B3gat3",1281.89772850386,1511.11684097604,1402.00851048116,1185.61764760735,1401.24192188908,1409.54191045185
"Ganab",9242.3985242551,9206.63791520713,9378.57900582133,8622.35320761442,9540.69636433766,9465.15482744338
"Ints5",2277.86138073413,2365.83915809041,2494.51088193279,1966.39024481219,2199.76386020214,1925.39046917224
"Uqcc3",951.511716002865,761.09549085802,667.881668432158,725.758809867913,696.792431103312,785.193839380673
"Ubxn1",6503.1981297014,6728.0438695822,6705.96634563996,5085.2488038364,5413.54119549496,5447.81762013936
"Lrrn4cl",2336.7301611434,2315.50215472678,2219.75630939078,462.680057602868,426.607610879579,404.493796044589
"Bscl2",2831.70847805398,2910.48553448484,2844.19851971353,2296.47296883375,2504.95238183137,2466.93628081782
"Hnrnpul2",802.537659456962,673.509105005311,853.58535184988,602.330440842758,563.340819494829,549.159812512301
"Ttc9c",753.280108502268,750.021350118022,722.180991068919,1048.08317926503,946.193803617528,1071.67062199108
"Zbtb3",102.119312954853,65.4381043727134,90.1368755770229,90.9843405956859,102.823372878668,65.6707574754745
"Polr2g",2656.303540508,2379.93351903222,2342.47277854986,3140.72301296581,3567.09594635463,3590.95315876761
"Snx29",272.718635773548,182.219952176325,242.174978959953,100.858610117698,83.1337908380718,63.767257258794
"Gm960",183.814763318735,118.795327938157,106.426672368051,129.070808752019,96.2601788651358,130.389764842609
"Sms",601.903244592721,654.381043727133,632.044115491896,1356.30144934499,1315.92039971316,1447.61191478546
"Mpst",1042.81839582132,995.665926532515,805.80194792953,340.662298509428,342.379954372585,276.007531418661
"Csf2rb",19717.4372260594,20028.0868983194,19914.8195702584,13411.3739257904,14726.7135006968,14626.4956649723
"Csf2rb2",7138.74067738513,6433.06902987136,6855.83247611742,2472.0939053324,3161.27178318457,2755.31656364491
"Ncf4",4073.95988505772,4662.21325153901,4313.53819026428,5257.34321550576,6019.54277607775,5895.14017105926
"Smpd5",60.0701840910899,55.3707036999882,65.159187164113,30.3281135318953,49.2239551014899,48.5392555253507
"Zhx2",43.2505325455848,72.4852848436209,77.1050381442003,68.4145816882289,108.292701223278,61.8637570421136
"X2610005L07Rik",152.578267591368,116.781847803612,190.047629228663,210.886184791551,147.67186530447,157.038767876135
"X6820431F20Rik",58.8687804092682,46.3100430945356,45.6114310148791,54.3084823710683,50.3178207704119,55.2015062837322
"Ccdc112",42.049128863763,54.3639636327157,67.3311600695834,40.9076880197657,52.5055521082559,29.5042533585465
"Ppia",29117.2196326331,30007.9011851918,26655.5374823859,39523.1743717864,43916.5188758803,44389.6250529874
"Ccnf",2226.20102241579,2454.43228401039,2293.60338817678,3690.15558136921,4123.87357183593,4276.21323677256
"A530040E14Rik",76.8898356365951,65.4381043727134,91.2228620297581,78.9941561760994,84.2276565069938,81.850509317258
"Ang",158.585286000477,143.963829619969,146.608171119254,84.6365959029636,158.61052199369,100.885511484062
"Tuba1a",2715.17232091727,3044.38196343208,2469.53319351988,4372.89078831979,5546.99280710345,5495.40512555637
"Taf1a",174.203533864161,107.721187198159,165.069940815753,228.518808938002,283.311208250797,247.455028168454
"Nanos1",20.4238625909706,21.1415414127228,19.5477561492339,66.2986667906548,21.8773133784399,38.0700043336084
"Phf20l1",433.706729137669,413.770167649003,516.929551501963,409.782185163515,464.892909291849,450.177801244919
"Fam84b",259.503195273509,248.664796616311,306.248179671331,73.3517164492351,38.2852984122699,89.4645101839797
"Slc39a2",3168.10150896408,2890.35073313939,2964.74301596714,1314.68845635937,1420.93150392967,1511.37917204425
"Gm10369",52.8617620001592,29.1954619509029,24.97768841291,33.8546383611854,17.501850702752,42.8287548753094
"Ptrh2",722.043612774901,587.936199287148,508.241659880081,1094.63330701166,1206.53383282096,1198.25338640032
"Gm10382",27.6322846819014,19.1280612781777,33.6655800347917,11.2848794537285,19.689582040596,18.083252058464
"Gm10384",12.014036818218,21.1415414127228,17.3757832437635,65.5933618247968,45.9423580947239,54.2497561753919
"Slfn2",3200.53940837327,3424.92970886109,2933.24940883782,9239.49505274019,11270.0979869033,11305.8395369733
"Slfn10.ps",386.851985546619,333.230962267202,444.168459168703,339.251688577712,380.665252784855,298.849534018826
"Zfp9",14.4168441818616,23.1550215472678,20.6337426019691,26.0962837367471,12.032522358142,21.8902524918248
"Lyrm9",213.84985536428,184.23343231087,172.671845984899,375.92754680233,351.130879723961,333.112537919073
"Rpl37rt",75.6884319547733,60.4044040363508,55.385309089496,66.2986667906548,49.2239551014899,57.1050065004126
"X1500011B03Rik",1404.44090404968,1513.13032111059,1473.68361636169,1362.64919403771,1489.84504107176,1567.53242843633
"Smim10l1",384.449178182976,272.826558230851,339.913759706123,344.894128304577,323.784238000911,415.914797344672
"Myo18b",36.042110454654,58.3909239018058,26.0636748656452,52.1925674734942,53.5994177771779,54.2497561753919
"Gm6712",49.2575509546938,10.0674006727251,23.8917019601748,16.2220142147347,17.501850702752,20.9385023834846
"X4930522L14Rik",52.8617620001592,128.862728610882,84.7069433133469,83.2259859712475,95.1663131962138,98.9820112673818
"X5430403G16Rik",22.8266699546142,38.2561225563555,23.8917019601748,26.8015887026051,31.7221043987379,22.842002600165
"Gm10419",14.4168441818616,16.1078410763602,29.3216342238508,93.10025549326,73.2889998177738,96.1267609423612
"Grcc10",146.571249182259,164.09863096542,112.942591084462,84.6365959029636,82.0399251691498,81.850509317258
"X9330160F10Rik",15.6182478636834,8.0539205381801,3.25795935820565,21.8644539415989,14.220253695986,2.85525032502063
"Ahnak2",12012.8354145362,9915.38292256698,12498.6180845296,6782.91785665667,6504.1252674102,5817.09666217536
"Cep170b",4196.50306060354,4019.91308861914,4098.51287262271,4303.06559669984,4001.36061691667,4109.65696781302
"G530011O06Rik",8.40982577275259,27.1819818163579,42.3534716566734,45.8448227807719,53.5994177771779,53.2980060670517
"A530017D24Rik",19.2224589091488,9.06066060545262,29.3216342238508,19.7485390440248,20.7834477095179,8.56575097506188
"Rybp",193.42599277331,205.374973723593,156.382049193871,369.579802109608,308.470118636003,297.897783910486
"Nfxl1",678.793080229317,602.030560228963,834.037595700646,706.715575789746,871.810938130832,650.997074104703
"X4933439C10Rik",37.2435141364758,21.1415414127228,26.0636748656452,30.3281135318953,20.7834477095179,29.5042533585465
"Gm12258",40.8477251819412,24.1617616145403,13.0318374328226,36.6758582246176,35.0037014055039,17.1315019501238
"Gm10443",58.8687804092682,49.3302632963531,39.0955122984678,47.960737678346,45.9423580947239,38.0700043336084
"Ptgr2",1293.91176532208,1283.59358577245,1231.50863740174,1047.37787429917,963.69565432028,856.575097506189
"Armcx5",63.6743951365553,103.694226929069,96.6527942934342,60.6562270637906,56.8810147839439,71.3812581255157
"Oip5",179.009148591448,243.631096279948,255.206816392776,619.963064989208,672.727386387028,681.45307757159
"Gm5127",14.4168441818616,19.1280612781777,24.97768841291,54.3084823710683,57.9748804528659,42.8287548753094
"Uprt",75.6884319547733,52.3504834981707,70.589119427789,94.510865424976,55.7871491150219,128.486264625928
"Zxdb",58.8687804092682,27.1819818163579,32.5795935820565,33.1493333953274,10.93865668922,18.083252058464
